,id,name,location,description,verified,created_at,url,n_followers
130,130945778,Molly Ball,"Washington, D.C.","National political correspondent, @TIME. Political analyst, @CNN. Author, PELOSI, coming May 2020. I'm not going to argue with you on Twitter.",True,Thu Apr 08 20:30:19 +0000 2010,https://t.co/jsOnm0OyJG,134220
131,282545479,Michael Barbaro,"New York, NY",Host of The Daily.,True,Fri Apr 15 12:18:28 +0000 2011,https://t.co/8JpN3gLjgE,206811
132,258885469,Nick Confessore,,"Reporter for @NYTimes, staff writer at @NYTmag, @MSNBC political analyst.",True,Mon Feb 28 18:27:35 +0000 2011,https://t.co/ay0J3pz8WH,191221
133,427679559,iokea 17,"Ola'a, Hawai'i","Beauty, kindness, compassion, and presence are touchstones. By beauty, I mean: sharing and caring for the earth, the water, the air, the fire. Namaste.",False,Sat Dec 03 20:51:51 +0000 2011,,1520
134,93069110,Maggie Haberman,,"White House correspondent for NYTimes, analyst for CNN. RTs don't imply agreement. maggie.haberman@nytimes.com",True,Fri Nov 27 23:14:06 +0000 2009,,1213003
135,20281013,Evan McMorris-Santoro,Brooklyn,@CNN correspondent,True,Fri Feb 06 23:09:59 +0000 2009,,34577
136,16006592,Benjy Sarlin,"Washington, DC",Policy editor at @NBCNews. I cover elections and their consequences. Take it off Twitter at Benjy.Sarlin@nbcuni.com.,True,Wed Aug 27 02:27:23 +0000 2008,,105865
137,19847765,Sahil Kapur,"Washington, D.C.",,True,Sun Feb 01 05:18:57 +0000 2009,,138991
138,30130236,Kristin,Philadelphia,"Politics, NBA (LeBron 👑), dogs, Netflix, TV, classic movies, books, celiac 🤬, justice ✊🏽 Likes: Magnets, ghouls. Dislikes: People’s knees, mice.",False,Fri Apr 10 02:01:56 +0000 2009,https://t.co/GYNywmUgfU,22284
139,22429979,southpaw,,"Writer, lawyer, Dodger fan, idealist, hater. nycsouthpaw18 at gmail. RTs = endorsement or scorn.",False,Mon Mar 02 00:50:07 +0000 2009,,180140
140,156174978,Tim Davis,"Los Angeles, CA","Screenwriter & Producer of Murder Made Easy. Writer of scripts. Former reality producer including some WWE shows. I love Doctor Who, old movies & my dog.",False,Wed Jun 16 06:09:33 +0000 2010,https://t.co/5HzVw3DAXm,5476
141,36890646,Dan Merica,"Washington, D.C.",Political Reporter for @CNN. Covering the 2020 elections. @BentleyU & @AmericanU grad. Nats fan. dan.merica@cnn.com,True,Fri May 01 05:21:55 +0000 2009,https://t.co/MJqdxt0suW,77675
142,16244449,Josh Barro,"New York, New York","Business columnist for @NYMag. Host of KCRW's Left, Right & Center. Cohost w/ @popehat of LRC Presents: All the President's Lawyers. Instagram: @ joshbarro",True,Thu Sep 11 17:57:48 +0000 2008,,250435
143,18723501,Oh THAT Guy,"It's everything, really",I do the politics. I have opinions about things. I make antisemites rue their birth. I show you yourself when you forget who you are.,False,Wed Jan 07 14:55:36 +0000 2009,https://t.co/p9tThdCxeY,15692
144,11762572,Richard Lui MSNBC,30 Rockefeller Plaza,"News anchor, ex-CNN | #caregiver #ENDALZ | #HiddenHeroes ambassador | Fellow @GMFus @NACD | ex-campaign mgr | @MichiganRoss, fintech patent-er | @WashSpeakers",True,Wed Jan 02 17:08:53 +0000 2008,https://t.co/d8FxkumcC5,111263
145,82167518,Alex Seitz-Wald,"Washington, DC","Senior Digital Politics Reporter for @NBCNews, covering 2020 because 2016 didn't kill me.",True,Tue Oct 13 19:13:32 +0000 2009,,58546
146,27075032,Oliver Darcy,New York City,"senior media reporter, @CNN. covering the intersection of media & politics. sometimes tech. inbox: oliver.darcy@turner.com",True,Fri Mar 27 19:20:52 +0000 2009,,105040
147,17243247,Lucky,,"Raised in Detroit, live in Atlanta. I like pie.",True,Sat Nov 08 02:07:16 +0000 2008,,32693
148,21316253,Zeke Miller,"Washington, DC",White House Reporter @AP. Email: zekejmiller@gmail.com Links&RTs≠Endorsements,True,Thu Feb 19 17:01:16 +0000 2009,https://t.co/48pFaJVRcr,223815
149,928219752,William Dalrymple,New Delhi,"Historian, art historian & photographer, Mehrauli goatherd, kabooter baz & baadfaroosh. Writes the occasional book.",True,Mon Nov 05 19:13:41 +0000 2012,https://t.co/HVooCX5gck,1167926
150,3388179673,Sky McLeod,"Portland, OR","Sky, the filmmaker and sassy blind lady. Not to be confused with the cultural construction that denotes an area of earth's atmosphere perceivable by humans",False,Sun Aug 30 02:50:41 +0000 2015,http://t.co/jhdYoT9KGr,190
151,82455213,RuPaul,LAX / JFK,You're born naked & the rest is drag,True,Wed Oct 14 20:56:32 +0000 2009,,1410786
152,726173367066193920,anna,a wooded north carolina castle,"insufferable lit major • post-Soviet witch • words about books @moscowtimes • ""Does it make you happy to read about depression and anxiety?"" —my prof",False,Fri Apr 29 22:16:37 +0000 2016,https://t.co/c28MXqBFNT,637
153,456981684,Keith Boag,,"Washington Correspondent CBC News, retired. Still a troll muter.",True,Fri Jan 06 22:03:29 +0000 2012,,6864
154,342233158,Brent D. Griffiths,"District of Columbia, USA","Researcher @washingtonpost | Contributing author 2020 Almanac of American Politics | @uiowa alumn, devout #Huskers fan -- though we always lose to the Hawkeyes.",True,Mon Jul 25 17:51:54 +0000 2011,,1884
155,121795745,Abby Livingston,"Washington, DC","DC buro chief @TexasTribune. Ex-Roll Call, CNNer, NBCer, soap opera intern. I ❤️ Springsteen, Belinda Carlisle songs, tambourines, softball, Longhorns & America",True,Wed Mar 10 16:20:17 +0000 2010,https://t.co/6AlMrCBSkt,29093
156,44685373,Peter Henderson,Toronto,"Writer and editor specializing in finance, technology and AI. Formerly an award-losing business journalist. I want to believe. He/him.",True,Thu Jun 04 18:42:30 +0000 2009,http://t.co/xLs954NapM,2028
157,2981536642,Hannah Eden,"Northwest Territories, Canada",Visual Journalist in Canada's North,False,Fri Jan 16 18:14:40 +0000 2015,https://t.co/z5r0fCZji6,227
158,165944767,Ashley Feinberg,"Brooklyn, NY",send tips to ashley@slate.com | DM for Signal #,True,Mon Jul 12 23:19:50 +0000 2010,,200700
159,7249822,Ben Templesmith,Online store:,"Australo-American. Writer, artist, fashion designer, rider of the Squid. Made career out of Werewolf sodomy and dead fetus powered robots.",False,Wed Jul 04 13:28:35 +0000 2007,https://t.co/nO4nKplkfr,24160
160,24594836,Ben Bell,"New York, USA","Coordinating producer, @abc politics desk",True,Sun Mar 15 22:03:23 +0000 2009,https://t.co/sZJgPvCNQR,4605
161,728595407144550402,Dungeons And Donalds,Trump Dungeon,The beauty of me is that I’m very good at role playing.  Fake posts!,False,Fri May 06 14:40:56 +0000 2016,,39733
162,19084896,Rick Wilson,Florida and points beyond,"Apostate GOP Media Guy, writer, NYT #1 best-selling author. Lincoln Project co-founder. Order ""Running Against The Devil"" here: https://t.co/pyyPlDP6dF",True,Fri Jan 16 20:50:17 +0000 2009,https://t.co/v8WIBGbxc3,686909
163,1636590253,Tim Cook,Cupertino,"Apple CEO  Auburn 🏀 🏈 Duke 🏀 National Parks 🏞️ “Life's most persistent and urgent question is, 'What are you doing for others?'” - MLK",True,Wed Jul 31 22:41:25 +0000 2013,,11664833
164,1394399438,John Legere,"Bellevue,WA/New York City","Magenta-wearing, customer-loving @TMobile USA CEO focused on ending wireless pain points & scaring our competitors! Also, #IamBatman",True,Wed May 01 11:13:13 +0000 2013,https://t.co/HVTpkeRnYz,6569150
165,1106501,Joan Walsh,"New York, NY","National Affairs Correspondent, The Nation; @CNN political contributor; author, What's the Matter With White People? Proud mother of @NoraWD I block stupid TM",True,Tue Mar 13 18:38:05 +0000 2007,https://t.co/rVtE6bdYoM,345806
166,15220768,David Corn,"Washington, DC","D.C. bureau chief of Mother Jones, MSNBC analyst, & author (with @Isikoff) of the NYT No. 1 best-selling book RUSSIAN ROULETTE.",True,Tue Jun 24 15:58:28 +0000 2008,https://t.co/F0ddSvYEjy,794430
167,17291452,Tim Murphy,NYC,I write about national politics and sinkholes for @motherjones.   508.308.4715. tmurphy@motherjones.com,True,Mon Nov 10 18:13:28 +0000 2008,https://t.co/GEPNbka3Hr,30699
168,140286364,Niels Lesniewski,"Washington, D.C.","Stroke survivor.
Senior writer at @rollcall and @CQnow trying to cover the Senate and the White House.
Bourbon drinker.
niels@cqrollcall.com",True,Wed May 05 03:22:19 +0000 2010,,32907
169,46557945,Steven Dennis,"Washington, DC",@Bloomberg reporter. I talk to U.S. Senators in hallways. Pierre Delecto talks to me. Ex-White House/CQ/Roll Call. Opinions mine. Email sdennis17@bloomberg.net,True,Fri Jun 12 02:29:03 +0000 2009,,106112
170,15837659,Jennifer Bendery,"Washington, DC",Senior politics reporter for HuffPost. Veep of Washington Press Club Foundation. 🏳️‍🌈 Tips: jen.bendery@huffpost.com,True,Wed Aug 13 15:05:39 +0000 2008,https://t.co/13UoiCscOi,79219
171,142721190,Elise Foley,"Washington, DC",HuffPost deputy enterprise editor. Email: elise dot foley at huffpost dot com,True,Tue May 11 15:42:57 +0000 2010,https://t.co/kkbVqkf30r,60934
172,15727317,Amanda Terkel,"Washington, DC","Washington Bureau Chief, HuffPost. aterkel at huffpost dot com Sign up for my newsletter: https://t.co/kO4RwneZRf DMs are open.",True,Mon Aug 04 20:24:44 +0000 2008,https://t.co/xT79unCEKu,104292
173,15463671,Sam Stein,"Washington, D.C.","Daily Beast/MSNBC  
newsletter: https://t.co/DVURxntWdL Email: steindailybeast [at] https://t.co/N8GNSmiLuw or samsteintdb [at] https://t.co/LpPvQHdIi0 or DM",True,Thu Jul 17 03:38:29 +0000 2008,,441654
174,217064621,Simon Maloy,Just outside the Beltway,"Senior writer, @mmfa. You've also seen me in @TheWeek, @RollingStone, @Salon, @TheProspect -- tweets are my own etc. smaloy@mediamatters.org 202-772-0102",True,Thu Nov 18 13:53:27 +0000 2010,,55803
175,24431892,Markos Moulitsas,"Berkeley, California","Founder of Daily Kos, Co-founder Vox Media. Author of The Resistance Handbook: 45 Ways to Fight Trump",True,Sat Mar 14 21:20:57 +0000 2009,https://t.co/mVMa2qsi1G,177321
176,15224867,Anderson Cooper,New York,tweets by Anderson Cooper. Anchor @AC360 and correspondent on @60Minutes. Author of NYTimes Best Seller - The Rainbow Comes And Goes https://t.co/1cZvasmMBi,True,Tue Jun 24 22:37:59 +0000 2008,https://t.co/Rjm9rH8wEQ,10003819
177,24712487,"David Waldman-1, of Yorktown LLC™",,OG filibuster buster. Curator: #GunFAIL. Host: Daily Kos Radio #KITM podcast: https://t.co/IoLGxnHp9F,False,Mon Mar 16 15:49:09 +0000 2009,https://t.co/oPZrPo4JG0,41486
178,17074440,GeorgeStephanopoulos,"New York, NY","@GMA Anchor, @ThisWeekABC Anchor and Chief Anchor of @ABC",True,Thu Oct 30 21:00:45 +0000 2008,http://t.co/ERcbULt4GC,2459516
179,20608910,David Gregory,"Washington, DC ","CNN political analyst. 20 years at NBC News. Write and talk faith, lecturer in Journalism dept at Georgetown and I watch a lot of sports.",True,Wed Feb 11 18:26:23 +0000 2009,,1717032
180,50325797,Chuck Todd,"Washington, DC","Moderator of @meetthepress and @nbcnews political director; Covering politics since '92; And, yes, I tweet about sports too.",True,Wed Jun 24 14:53:20 +0000 2009,https://t.co/x2FeYOW3Fi,2069917
181,34643610,Eric Boehlert,,"Author. Daily Kos. former staffer at Media Matters. Salon, Rolling Stone and Billboard. Utica Club aficionado. Opinions my own.",True,Thu Apr 23 15:39:39 +0000 2009,https://t.co/mVMa2qaHa8,153361
182,9532402,Ben Smith,"Brooklyn, NY",Editor-in-Chief @buzzfeednews. Beats working for a living. Email or gchat ben@buzzfeed.com.,True,Fri Oct 19 00:25:20 +0000 2007,https://t.co/RFH4QzEkRi,302893
183,326255267,andrew kaczynski🤔,"New York, USA",Reporter at CNN's KFile. Attenti al gatto. 🇵🇱-🇮🇹/🇦🇱Gchat: Andrew.w.Kaczynski@gmail.com Instagram:AndyKaczynski,True,Wed Jun 29 16:44:57 +0000 2011,https://t.co/oSGSbsz3Us,308723
184,87490820,Hanna Brooks Olsen,Seattle via Oregon,I wrote that one thing you didn't really agree with. Curious to a fault and prone to profanity. Opinions = mine. She/her.,True,Wed Nov 04 17:45:38 +0000 2009,https://t.co/sSs8h7PeQn,11282
185,16538210,Laura J. Nelson 🦅,"Los Angeles, CA","@latimes transportation reporter. I cover 🚙, 🚌, 🚇, 🚕, 🚥, 🚲, 🚶🏽‍♀️, 🛴, etc. Proud @latguild organizer. USC alum. Kansan. Tips? laura.nelson@latimes.com",True,Wed Oct 01 01:20:51 +0000 2008,https://t.co/Owd4TbhzZA,27745
186,15228276,BrahmResnik,Phoenix AZ,"Covering local/state/US politics & govt for 12 News/KPNX TV (NBC). Host, 'Sunday Square Off,' at 8 a.m. Sundays 12 News. Tips: bresnik@12news.com",True,Wed Jun 25 06:22:02 +0000 2008,http://t.co/8RstelGMFm,22212
187,2932699952,Harper Neidig,"Washington, DC",Courts reporter for @thehill. ASU alum. All RTs are accidents. hneidig@thehill.com,True,Tue Dec 16 21:10:12 +0000 2014,https://t.co/jP8trvDlbX,1140
188,165511377,Andy Richter,"Burbank, CA","@richtercommaandy on Instagram, Podcast: The Three Questions https://t.co/Grr3xlGE36",True,Sun Jul 11 19:53:21 +0000 2010,https://t.co/C7Jqp9zGZV,1063204
189,609620628,Stove Dewey,"New York, NY",button pusher for @SaintMela,False,Sat Jun 16 00:03:05 +0000 2012,https://t.co/ZfUO7coOk4,153
190,236855437,God Help Us All,United States of America,Don't lean on the shovel and pray for a hole. - Lifelong Republican who is #NeverTrump,False,Tue Jan 11 14:38:27 +0000 2011,,317
191,373801797,Amy Hermalik,United States,"Clinical faculty @uchicagolaw @ijclinic. Biz, gov, & ed. Optimistic realist. Passionate abt people & what we can achieve by working together. Tweets = not work.",False,Thu Sep 15 06:17:46 +0000 2011,,919
192,394741838,Richard Trumka #WEF20,,"President of the @AFLCIO. Proud husband, dad, grandpa, and @MineWorkers member. Fighting to give everyone a voice on the job. #1u | he/him",True,Thu Oct 20 15:15:24 +0000 2011,https://t.co/s4d9ldZLs5,66173
193,104372718,Andrew Strauss,New York City ,"I like sports, politics, mozzarella sticks and Oxford commas. | Lawyer with @Everytown | #LGM | Views are my own 🏳️‍🌈 | I remember ARTPOP",False,Wed Jan 13 03:58:06 +0000 2010,https://t.co/94k7rpkW6c,1876
194,49859711,Mark Kenny,Canberra,"Columnist. Snr Fellow, Aust Studies Inst (ANU). Director, Nat Press Club. (Erstwhile national affairs editor: SMH & Age) host, Democracy Sausage podcast.",True,Tue Jun 23 02:42:56 +0000 2009,https://t.co/mpUxgjfVN8,30570
195,19817778,Jon Swaine,"New York, NY",Reporter for @washingtonpost investigations • jon.swaine@washpost.com • Signal: +1-646-926-0436,True,Sat Jan 31 15:08:33 +0000 2009,https://t.co/6MpwXZaeky,58981
196,700439273972097024,TrumpHandTruth,,,False,Thu Feb 18 21:58:31 +0000 2016,,5
197,500217926,Juliann🇺🇸🇪🇸🇲🇽🇨🇦🇩🇰,DC/CA/CO,"Fmr US Senate & US House senior staffer #ExGOP After 29 yrs in Congress, now immigrant advocate by day, songwriter by night, wakeboarder on weekends, mom always",False,Wed Feb 22 22:37:32 +0000 2012,https://t.co/m2UHcj2VBI,5159
198,38496530,Elahe Izadi,"Washington, D.C.","Pop culture writer @washingtonpost, stand-up comic. I specialize in tahdig memes.",True,Thu May 07 19:22:18 +0000 2009,https://t.co/168aM2s285,18580
199,69004966,Matt Pearce 🦅,matt.pearce@latimes.com,"National correspondent for the Los Angeles Times, covering 2020. May the forces of evil become confused on the way to your house.",True,Wed Aug 26 15:05:15 +0000 2009,,149112
200,165700830,Dennis Atkins,"Teneriffe, Queensland",Journalism is a vote of faith in the future and an endorsement of activism. Freelance provider of commentary & analysis. Words & Such,True,Mon Jul 12 09:06:07 +0000 2010,,15551
201,4121225056,Corey R. Lewandowski,"Washington, DC","TV Commentator, Campaign Manager Donald J. Trump for President 2016, 2X NYTimes Best Selling Author. Senior Advisor to Trump 2020",True,Thu Nov 05 18:19:17 +0000 2015,https://t.co/DKEEYIPuND,496710
202,67728650,The Mountain Goats,North Carolina,spare parts for Megatron's war machine,True,Fri Aug 21 21:48:25 +0000 2009,http://t.co/K5KyoLn0RY,178075
203,315779591,Lahav Harkov,Jerusalem\Tel Aviv,"Diplomatic correspondent & Senior Contributing Editor, The Jerusalem Post, recovering political junkie. Proud Jew and Zionist. Wears pink on Wednesdays.",True,Sun Jun 12 12:42:35 +0000 2011,https://t.co/eQuOInKS7s,49999
204,16330790,Avi Mayer,"Jerusalem, Israel 🇮🇱","Global Comms Director, @AJCGlobal. Previously: @JewishAgency, @IDFSpokesperson, @HouseForeign. Pretty Jewish. No big whoop. avi@avimayer.com / Personal account",True,Wed Sep 17 15:40:01 +0000 2008,https://t.co/WOVyWuuwqG,75553
205,55066811,REAL TEAPARTY™ 2007,#QTard = Political Teenybopper,First TeaParty 12/16/07 - 1st State Coalition c. 2008 - ЯΞⓋΩLUT↑☼N #EndTheFed #EndTheWars 🇵🇸#EndTheIRS FAN ACCT OF @NHTPC #conservative pro-humanity anti-govt,False,Wed Jul 08 23:24:15 +0000 2009,https://t.co/0miTTAdBJd,3487
206,532779460,(((Yair Rosenberg))),yrosenberg@tabletmag.com,"Senior writer, @tabletmag. Teller of stories, troller of Nazis. Politics, religion, culture. Newsletter: https://t.co/DnEHrQoPTu",True,Thu Mar 22 03:07:00 +0000 2012,http://t.co/a3OcIe9hkr,75311
207,636665082,Expect some noise,,,False,Mon Jul 16 00:58:21 +0000 2012,,205
208,2479940985,Wyatt,making the office references ,Hey I'm Wyatt. Tweeting nonsense since 2014. Subaru Ambassador. MC Engineering '21,False,Sat Apr 12 22:13:22 +0000 2014,https://t.co/UPNeyCTHvI,281
209,91010436,Bob,Arizona,#TrumpRussia = Still Treason.   Resistance is Patriotic,False,Thu Nov 19 01:44:41 +0000 2009,,1299
210,3515882301,😎,,,False,Tue Sep 01 20:13:42 +0000 2015,,452
211,558001719,sciencebasedlife,,"Intensivist nurse practitioner; primarily diaphragm & up. Pathophysiology is the heart of critical care. Constantly learning, passing on what I have learned.",False,Thu Apr 19 17:59:56 +0000 2012,,1410
212,14053433,Drugmonkey,Under your bed,"All views are those of my employer, which is me. Going to hell for my wool/linen suit, Deuteronomy 22:11.",False,Thu Feb 28 06:24:05 +0000 2008,https://t.co/LF4GRXaBeM,6208
213,15985291,skywaker9,"Portland, OR","Public Affairs and Policy PhD, Grinnell College alum/alumni council member, PDX native and Blazer/Ducks/Timbers fan.",False,Mon Aug 25 18:42:05 +0000 2008,,2305
214,57814942,Patrick Fenelon 🌹,Saint Paul--NOT MINNEAPOLIS ,Foreign Policy. NBA. Democratic Socialism. Cats. Host of the Land of Ten Thousand Takes Pod. I will fight Elon Musk in Outer Space,False,Sat Jul 18 01:23:44 +0000 2009,https://t.co/BMjDqZkTfF,5724
215,2509428444,Jean-Michel Connard,Bisexual Georgia,"Irritable in the streets, unable to sleep between the sheets. Senior contributor to my underfunded 401(k). Former comms Director @marwilliamson.",False,Tue May 20 06:02:08 +0000 2014,https://t.co/ktDCF6SPee,3669
216,11095932,𝙸𝚊𝚗 𝚂𝚙𝚎𝚗𝚌𝚎𝚛,,@RedEdge,False,Wed Dec 12 17:30:39 +0000 2007,https://t.co/XQ6o5yuQAX,731
217,5916862,brx0 ❄️❆❄️❅,pdx.or.us,Mostly harmless.,False,Thu May 10 01:51:01 +0000 2007,http://t.co/3N8XTgsIXg,1456
218,20710665,David Weisz,"Bay Area, CA",,False,Thu Feb 12 19:53:19 +0000 2009,,124
219,15195539,Jane Coaston,"Washington, DC","Senior Politics Reporter at Vox with a focus on the GOP, conservatism, the far-right and white nationalism. Go Blue.",True,Sun Jun 22 06:19:07 +0000 2008,https://t.co/KDXrbRI7th,81881
220,15995442,Michael Scotch,"iPhone: 44.051918,-91.653076",Eric runs on Caribou,False,Tue Aug 26 12:24:07 +0000 2008,,497
221,82908417,#1 Lifelong Nico Collins Fan,"ÜT: 42.787474,-82.721558",,False,Fri Oct 16 15:50:20 +0000 2009,,191
222,220619330,Every Republican is a Humanity Failure,"Eugene, OR",IMFUCKINGPEACH,False,Sun Nov 28 09:58:57 +0000 2010,,666
223,51187153,functional moron,he/him,¯\_(ツ)_/¯,False,Fri Jun 26 19:21:00 +0000 2009,https://t.co/cHZdP4uOdu,523
224,44890463,Dan,"Atlanta, GA",Overly online dad,False,Fri Jun 05 13:24:33 +0000 2009,,346
225,67405781,frank hadder,"Seattle, WA",views are my own.,False,Thu Aug 20 19:51:21 +0000 2009,http://t.co/jnoJdJSjxB,80
226,80955134,NoisyCrowBro,"Portland, Oregon",,False,Thu Oct 08 22:01:47 +0000 2009,,827
227,23218644,David Stieber 🌹🌵,"Denver, CO","Coloradan. Attorney. Leftist, Anarchist, Bi. Likes people, Heavy Metal, comics. Everyone deserves a good life, we have enough stuff here on earth to do it.",False,Sat Mar 07 18:23:43 +0000 2009,,228
228,91627162,Grace,"Portland, OR","MSW student • Taurus • Clumsy, anxious, and tired • She/Her",False,Sat Nov 21 18:34:25 +0000 2009,https://t.co/GtnuxDc7rZ,708
229,13524182,Dave Weigel,"Washington, D.C.","Covering politics for @washingtonpost. daveweigel@gmail.com, 202-334-7387. @CWAUnion member. Buy my book: https://t.co/qbUTkz3CBR (Avatar by @damnyouregis)",True,Fri Feb 15 17:58:23 +0000 2008,https://t.co/fH66dGGX87,493901
230,24789175,James Fallows,,"Book w/ @FallowsDeb 'Our Towns: A 100,000-Mile Journey Into the Heart of America.' Views here=100% personal, not representing any institution.",True,Mon Mar 16 22:56:03 +0000 2009,https://t.co/egDQMcvo0N,172831
231,222554961,Dave Levinthal,"Washington, D.C.","Editor-at-large for @PublicIntegrity. Buffalonian emissary, fake arctic explorer. Tips: dlevinthal@publicintegrity.org",True,Fri Dec 03 19:19:58 +0000 2010,https://t.co/3EwZkEekrM,17571
232,270190324,Tyler Creighton,"Boston, MA","@BU_Law '21. 
Current @CommonCauseMA board. Former @ReThinkDemocrcy. Democracy defender.",False,Tue Mar 22 04:42:13 +0000 2011,https://t.co/0RNvCeJz5E,3005
233,22873033,Jacob Alperin-Sheriff,"Rockville, MD",Jew. Cryptographer. Formerly at NIST,False,Thu Mar 05 03:27:54 +0000 2009,,2072
234,22551119,(((Anya Gelernt-Dunkle))),"Boston, MA","She/Her/Hers.
Graduate Admissions Officer at Bentley University.
Seder Twitter Champion. 
Yes, I am always this loud.",False,Mon Mar 02 23:16:43 +0000 2009,,466
235,53454719,Andrew Theen 🚎🚘🚲🚃🚦 🏀,"Portland, OR","Nearly an award winning moo-er. 🐄  Also the transportation reporter for @Oregonian, where I host & produce the Beat Check podcast. Expect #ripcity tweets",True,Fri Jul 03 18:10:54 +0000 2009,https://t.co/8QfAUs7psl,4589
236,361031326,Dena Hellums,Oregon,"Fan of courage, kindness, coffee, a good lipstick and the Oregon Ducks.",False,Wed Aug 24 04:09:04 +0000 2011,,766
237,158414847,The Daily Show,,Trevor Noah & The World’s Fakest News Team. Weeknights 11/10c @ComedyCentral. Tickets: https://t.co/otjFIiMtNU,True,Tue Jun 22 16:41:05 +0000 2010,https://t.co/BAakBFaEGx,8274818
238,132022097,Andy Daly,Los Angeles,And sometimes movies too.,True,Mon Apr 12 02:14:37 +0000 2010,https://t.co/HihTxSfMXI,154712
239,16303106,Stephen Colbert,,the guy on CBS,True,Mon Sep 15 22:31:44 +0000 2008,,18719192
240,14824849,Steve Martin,"On a plane, probably. ","With a new single out featuring the Steep Canyon Rangers, I’m a tweetin’ fool.",True,Sun May 18 21:33:55 +0000 2008,https://t.co/IP4IONORL9,8557252
241,25725698,Scott Aukerman,,Host of @ComedyBangBang. co-host of R U Talkin’ R.E.M. RE: ME & @threedomusa. Co-creator/Director of Between Two Ferns. Co-founded @earwolf.,True,Sat Mar 21 20:42:40 +0000 2009,https://t.co/QElO89VNV8,278431
242,6539592,Jim Gaffigan,THE PALE TOURIST TOUR,Text me (646) 980-6600 Male Model. My first wife is @jeanniegaffigan. AMERICAN DREAMER iTunes & Amazon. QUALITY TIME is now on AMAZON PRIME.,True,Sun Jun 03 11:09:19 +0000 2007,https://t.co/goq74AwYGU,2981541
243,19639044,Bill Lascher,"Portland, OR","Journalist, historian, & author of EVE OF A HUNDRED MIDNIGHTS (Morrow). Pinball player. Dodgers Fan. California-grown & Oregon-steeped w/ hints of Ohio & Maine.",True,Wed Jan 28 06:14:27 +0000 2009,https://t.co/UGzJe8lw0P,2706
244,1208710944,Jordo,TANA ---SW WA,Timbers! Crystal Palace! Seahawks! M's! Blazers! The Room!,False,Fri Feb 22 14:29:33 +0000 2013,,82
245,38282454,Emily Dreyfuss,"San Francisco, CA","Writer. Editor. Gesticulator. Editorial Director @protocol_media 

Formerly @wired @niemanfnd @BKCHarvard @cnet",True,Wed May 06 21:34:39 +0000 2009,,19277
246,39534601,Colin Miner,"Portland, Oregon","Manager, News and Content Partnerships, https://t.co/nwqgywa9tb. Have reported for: NYT, KATU, KGW, KOIN, The Oregonian, The NY Sun, NY1 News, NY Post, Washington Post",False,Tue May 12 16:25:02 +0000 2009,,2160
247,18548221,Doug Benson,Los Angeles,"If you can't stand the tweet, unfollow the kitchen. GETTING DOUG W/HIGH on You Tube, DOUG LOVES MOVIES, DINING W/D & K on iTunes",True,Fri Jan 02 07:39:59 +0000 2009,https://t.co/Hr1M3x8OL9,831746
248,6480682,Aziz Ansari,"New York, NY",Pasta lover. I don't tweet much. My new Netflix series Master of None is now streaming on Netflix. I wrote a book called Modern Romance.,True,Thu May 31 19:06:49 +0000 2007,https://t.co/oCZN8Vs1rD,10722705
249,38611183,Brian Posehn,"Encino, CA and the world","comedian, actor, writer, giant idiot",True,Fri May 08 05:06:59 +0000 2009,http://t.co/Xjc9fiMvQ5,353557
250,377518875,Claire Landsbaum,"Brooklyn, NY","Editor @VFHIVE at @VanityFair, formerly @TheCut. She/her.  

claire_landsbaum@condenast.com",True,Wed Sep 21 18:12:55 +0000 2011,https://t.co/MDtudEbsGx,2727
251,139162440,Patton Oswalt,Los Angeles,Mostly a comedian unless I'm acting unless I'm writing unless I'm doing something else look I keep busy. IG: pattonoswalt,True,Sat May 01 19:00:10 +0000 2010,https://t.co/P3o059JEer,4575673
252,16855888,Kurt Andersen,New York City,"author of Fantasyland and novels including True Believers, Heyday, Turn of the Century, TV & theater writer, host Studio 360, ex-editor @nymag, co-creator Spy",True,Sun Oct 19 20:57:50 +0000 2008,https://t.co/6sZSOA3iO9,68084
253,9755772,Luke Marchant,"Dallas, TX",Public Affairs @HKStrategies | @GOP Political Operative | Horrible @PlayApex Player | Certified BBQ Judge @KCBBQSOCIETY,False,Sun Oct 28 16:19:53 +0000 2007,https://t.co/HtkOTthocf,3156
254,21035409,Michael Ian Black,The wilds of Connecticut,9 years in the NFL. 2 rings. #9years2rings,True,Mon Feb 16 22:15:15 +0000 2009,https://t.co/cPYvs6PDFB,1935716
255,4839839353,Trump's Tiny Hands,"The White House, or wherever Melania isn’t. ","We love Putin handshakes best. Obviously this is a parody account, as Trump’s real hands are too small to hold anything larger than a flip phone.",False,Sun Jan 31 12:23:43 +0000 2016,https://t.co/11hHsShwB3,411
256,153565484,Gerik Kransky,,Focused on improving air quality in transportation.,False,Tue Jun 08 22:08:16 +0000 2010,,1651
257,23022687,Ted Cruz,"Houston, Texas","Father of two, @heidiscruz's husband, fighter for liberty. Representing the great state of Texas in the U.S. Senate.",True,Fri Mar 06 03:20:20 +0000 2009,https://t.co/dJ4Q3979gw,3524663
258,22106552,Naturalized Brown Citizen,"Paris, France","Politics & miscellany. Yes, I am a US citizen and vote in Pennsylvania. My good tweets are on my other account. He/him.",False,Fri Feb 27 04:24:04 +0000 2009,https://t.co/WdBG2oWEos,3065
